"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"663","2008","19","Kerala","Pathanamthitta","2.5","0.0","0.0","0.0","0.0","0.0","2.5"
"663","2009","19","Kerala","Pathanamthitta","2.93","0.0","0.0","0.0","0.0","0.0","2.93"
"663","2010","19","Kerala","Pathanamthitta","2.98","-1.0","-1.0","-1.0","-1.0","-1.0","2.98"
"663","2011","19","Kerala","Pathanamthitta","2.8","-1.0","-1.0","-1.0","-1.0","-1.0","2.8"
"664","1990","19","Kerala","Wayanad","4.8","0.0","0.0","0.0","0.0","0.0","4.8"
"664","1991","19","Kerala","Wayanad","6.35","0.0","0.0","0.0","0.0","0.0","6.35"
"664","1992","19","Kerala","Wayanad","7.15","0.0","0.0","0.0","0.0","0.0","7.15"
"664","1993","19","Kerala","Wayanad","7.44","0.0","0.0","0.0","0.0","0.0","7.44"
"664","1994","19","Kerala","Wayanad","8.69","0.0","0.0","0.0","0.0","0.0","8.69"
"664","1995","19","Kerala","Wayanad","9.51","0.0","0.0","0.0","0.0","0.0","9.51"
"664","1996","19","Kerala","Wayanad","8.72","0.0","0.0","0.0","0.0","0.0","8.72"
"664","1997","19","Kerala","Wayanad","8.15","0.0","0.0","0.0","0.0","0.0","8.15"
"664","1998","19","Kerala","Wayanad","10.97","0.0","0.0","0.0","0.0","0.0","10.97"
"664","1999","19","Kerala","Wayanad","11.82","0.0","0.0","0.0","0.0","0.0","11.82"
"664","2000","19","Kerala","Wayanad","9.99","0.0","0.0","0.0","0.0","0.0","9.99"
"664","2001","19","Kerala","Wayanad","9.17","0.0","0.0","0.0","0.0","0.0","9.17"
"664","2002","19","Kerala","Wayanad","9.52","0.0","0.0","0.0","0.0","0.0","9.52"
"664","2003","19","Kerala","Wayanad","5.03","0.0","0.0","0.0","0.0","0.0","5.03"
"664","2004","19","Kerala","Wayanad","8.7","0.0","0.0","0.0","0.0","0.0","8.7"
"664","2005","19","Kerala","Wayanad","9.12","0.0","0.0","0.0","0.0","0.0","9.12"
"664","2006","19","Kerala","Wayanad","9.65","0.0","0.0","0.0","0.0","0.0","9.65"
"664","2007","19","Kerala","Wayanad","10.67","0.0","0.0","0.0","0.0","0.0","10.67"
"664","2008","19","Kerala","Wayanad","10.76","0.0","0.0","0.0","0.0","0.0","10.76"
"664","2009","19","Kerala","Wayanad","10.69","0.0","0.0","0.0","0.0","0.0","10.69"
"664","2010","19","Kerala","Wayanad","9.41","-1.0","-1.0","-1.0","-1.0","-1.0","9.41"
"664","2011","19","Kerala","Wayanad","7.86","-1.0","-1.0","-1.0","-1.0","-1.0","7.86"
"701","1990","8","Orissa","Balasore","251.54","3.95","0.0","0.0","0.88","0.0","256.37"
"701","1991","8","Orissa","Balasore","269.44","4.3","0.0","0.0","1.15","0.0","274.89"
"701","1992","8","Orissa","Balasore","265.95","3.77","0.0","0.0","1.03","0.0","270.75"
"701","1993","8","Orissa","Balasore","272.61","2.23","0.0","0.0","1.12","0.0","275.96"
"701","1994","8","Orissa","Balasore","280.12","2.06","0.0","0.0","1.05","0.0","283.23"
"701","1995","8","Orissa","Balasore","147.14","1.03","0.0","0.0","0.71","0.0","148.88"
"701","1996","8","Orissa","Balasore","160.83","0.92","0.0","0.0","0.61","0.0","162.36"
"701","1997","8","Orissa","Balasore","162.68","0.99","0.0","0.0","0.62","0.0","164.29"
"701","1998","8","Orissa","Balasore","93.3","0.88","0.0","0.0","0.67","0.0","94.85"
"701","1999","8","Orissa","Balasore","184.03","0.81","0.0","0.0","0.15","0.0","184.99"
"701","2000","8","Orissa","Balasore","166.5","0.54","0.0","0.0","0.32","0.0","167.36"
"701","2001","8","Orissa","Balasore","164.15","0.55","0.0","0.0","0.33","0.0","165.03"
"701","2002","8","Orissa","Balasore","142.02","0.57","0.0","0.0","0.3","0.0","142.89"
"701","2003","8","Orissa","Balasore","166.3","0.58","0.0","0.0","0.3","0.0","167.18"
"701","2004","8","Orissa","Balasore","178.3","0.51","0.0","0.0","0.26","0.0","179.07"
"701","2005","8","Orissa","Balasore","197.12","0.45","0.0","0.0","0.25","0.0","197.82"
"701","2006","8","Orissa","Balasore","194.16","0.59","0.0","0.0","0.25","0.0","195.0"
"701","2007","8","Orissa","Balasore","207.32","0.74","0.0","0.0","0.27","0.0","208.33"
"701","2009","8","Orissa","Balasore","191.22","0.71","0.0","0.0","0.31","0.0","192.24"
"701","2010","8","Orissa","Balasore","186.5","0.38","0.0","0.0","0.61","0.0","187.49"
"701","2011","8","Orissa","Balasore","201.06","0.39","0.0","0.0","1.34","0.0","202.79"
"702","1990","8","Orissa","Bolangir","211.38","5.49","0.48","0.0","2.67","0.0","220.02"
"702","1991","8","Orissa","Bolangir","213.5","4.76","0.56","0.0","2.87","0.0","221.69"
"702","1992","8","Orissa","Bolangir","222.46","4.35","0.5","0.0","2.72","0.0","230.03"
"702","1993","8","Orissa","Bolangir","241.25","3.39","0.54","0.0","2.59","0.0","247.77"
"702","1994","8","Orissa","Bolangir","247.64","4.55","0.5","0.0","3.01","0.0","255.7"
"702","1995","8","Orissa","Bolangir","143.97","3.54","0.57","0.0","2.63","0.0","150.71"
"702","1996","8","Orissa","Bolangir","141.95","2.04","0.54","0.0","2.58","0.0","147.11"
"702","1997","8","Orissa","Bolangir","157.46","2.69","0.5","0.0","2.85","0.0","163.5"
"702","1998","8","Orissa","Bolangir","150.61","2.11","0.54","0.0","2.58","0.0","155.84"
"702","1999","8","Orissa","Bolangir","163.77","1.45","0.61","0.0","2.56","0.0","168.39"
"702","2000","8","Orissa","Bolangir","143.74","1.08","0.55","0.0","2.48","0.0","147.85"
"702","2001","8","Orissa","Bolangir","163.67","1.64","0.59","0.0","2.56","0.0","168.46"
"702","2002","8","Orissa","Bolangir","155.48","1.39","0.5","0.0","2.38","0.0","159.75"
"702","2003","8","Orissa","Bolangir","162.25","1.49","0.51","0.0","2.47","0.0","166.72"
"702","2004","8","Orissa","Bolangir","163.82","1.57","0.52","0.0","2.45","0.0","168.36"
"702","2005","8","Orissa","Bolangir","165.93","1.6","0.41","0.0","2.26","0.0","170.2"
"702","2006","8","Orissa","Bolangir","167.57","1.66","0.39","0.0","2.29","0.0","171.91"
"702","2007","8","Orissa","Bolangir","163.27","2.24","0.35","0.0","2.59","0.0","168.45"
"702","2009","8","Orissa","Bolangir","194.71","2.29","0.27","0.0","3.1","0.0","200.37"
"702","2010","8","Orissa","Bolangir","190.57","1.83","0.21","0.0","5.34","0.0","197.95"
"702","2011","8","Orissa","Bolangir","164.48","1.22","0.17","0.0","5.47","0.0","171.34"
"703","1990","8","Orissa","Cuttack","340.06","3.9","0.29","0.0","2.91","0.0","347.16"
"703","1991","8","Orissa","Cuttack","367.57","3.69","0.25","0.0","3.02","0.0","368.53"
"703","1992","8","Orissa","Cuttack","368.63","2.65","0.31","0.0","2.74","0.0","374.33"
"703","1993","8","Orissa","Cuttack","390.25","1.65","0.0","0.0","2.4","0.0","394.3"
"703","1994","8","Orissa","Cuttack","399.41","1.48","0.0","0.0","2.48","0.0","403.37"
"703","1995","8","Orissa","Cuttack","124.24","0.64","0.0","0.0","0.87","0.0","125.75"
"703","1996","8","Orissa","Cuttack","131.33","0.57","0.0","0.0","0.87","0.0","132.77"
"703","1997","8","Orissa","Cuttack","127.65","0.56","0.0","0.0","0.94","0.0","129.15"
"703","1998","8","Orissa","Cuttack","127.67","0.52","0.0","0.0","0.86","0.0","129.05"
"703","1999","8","Orissa","Cuttack","137.89","0.73","0.0","0.0","0.92","0.0","139.54"
"703","2000","8","Orissa","Cuttack","132.95","0.48","0.0","0.0","0.93","0.0","134.36"
"703","2001","8","Orissa","Cuttack","135.01","0.68","0.0","0.0","1.04","0.0","136.73"
"703","2002","8","Orissa","Cuttack","103.92","0.31","0.02","0.0","1.13","0.0","105.38"
"703","2003","8","Orissa","Cuttack","118.23","0.42","0.01","0.0","1.27","0.0","119.93"
"703","2004","8","Orissa","Cuttack","117.06","0.4","0.0","0.0","1.28","0.0","118.74"
"703","2005","8","Orissa","Cuttack","120.17","0.32","0.01","0.0","1.05","0.0","121.55"
"703","2006","8","Orissa","Cuttack","120.38","0.36","0.0","0.0","1.1","0.0","121.84"
"703","2007","8","Orissa","Cuttack","121.37","0.38","0.0","0.0","1.27","0.0","123.02"
"703","2009","8","Orissa","Cuttack","103.58","0.34","0.0","0.0","1.2","0.0","105.12"
"703","2010","8","Orissa","Cuttack","102.89","0.28","0.0","0.0","1.28","0.0","104.45"
"703","2011","8","Orissa","Cuttack","117.34","0.3","0.0","0.0","1.41","0.0","119.05"
"704","1990","8","Orissa","Dhenkanal","134.68","2.28","0.0","0.0","4.71","0.0","141.67"
"704","1991","8","Orissa","Dhenkanal","139.99","2.2","0.0","0.0","4.88","0.0","147.07"
"704","1992","8","Orissa","Dhenkanal","141.78","1.65","0.0","0.0","4.77","0.0","148.2"
"704","1993","8","Orissa","Dhenkanal","151.34","1.43","0.0","0.0","5.45","0.0","158.22"
"704","1994","8","Orissa","Dhenkanal","155.4","1.49","0.0","0.0","5.38","0.0","162.27"
"704","1995","8","Orissa","Dhenkanal","82.03","0.44","0.0","0.0","1.64","0.0","84.11"
"704","1996","8","Orissa","Dhenkanal","81.87","0.38","0.0","0.0","1.83","0.0","84.08"
"704","1997","8","Orissa","Dhenkanal","84.4","0.36","0.0","0.0","1.81","0.0","86.57"
"704","1998","8","Orissa","Dhenkanal","86.54","0.54","0.0","0.0","1.87","0.0","88.95"
"704","1999","8","Orissa","Dhenkanal","88.75","0.63","0.0","0.0","2.04","0.0","91.42"
"704","2000","8","Orissa","Dhenkanal","87.11","0.33","0.0","0.0","1.84","0.0","89.28"
"704","2001","8","Orissa","Dhenkanal","88.77","0.75","0.0","0.0","1.76","0.0","91.28"
"704","2002","8","Orissa","Dhenkanal","82.69","0.4","0.0","0.0","1.94","0.0","85.03"
"704","2003","8","Orissa","Dhenkanal","91.37","0.36","0.0","0.0","2.25","0.0","93.98"
"704","2004","8","Orissa","Dhenkanal","91.49","0.31","0.0","0.0","2.28","0.0","94.08"
"704","2005","8","Orissa","Dhenkanal","91.82","0.18","0.0","0.0","2.44","0.0","94.44"
"704","2006","8","Orissa","Dhenkanal","90.65","0.17","0.0","0.0","2.47","0.0","93.29"
"704","2007","8","Orissa","Dhenkanal","93.0","0.18","0.0","0.0","2.3","0.0","95.48"
"704","2009","8","Orissa","Dhenkanal","90.59","0.18","0.0","0.0","2.13","0.0","92.9"
"704","2010","8","Orissa","Dhenkanal","82.06","0.14","0.0","0.0","2.31","0.0","84.51"
"704","2011","8","Orissa","Dhenkanal","88.48","0.16","0.0","0.0","2.22","0.0","90.86"
"705","1990","8","Orissa","Ganjam","276.16","0.49","0.02","0.0","9.0","0.0","285.67"
"705","1991","8","Orissa","Ganjam","281.58","0.37","0.0","0.0","9.21","0.0","291.16"
"705","1992","8","Orissa","Ganjam","282.34","0.19","0.0","0.0","6.16","0.0","288.69"
"705","1993","8","Orissa","Ganjam","273.21","0.08","3.3","0.0","10.22","0.0","286.81"
"705","1994","8","Orissa","Ganjam","280.56","0.08","0.0","0.0","11.47","0.0","292.11"
"705","1995","8","Orissa","Ganjam","250.27","0.06","0.0","0.0","6.44","0.0","256.77"
"705","1996","8","Orissa","Ganjam","227.71","0.07","0.0","0.0","5.9","0.0","233.68"
"705","1997","8","Orissa","Ganjam","240.7","0.06","0.0","0.0","6.21","0.0","246.97"
"705","1998","8","Orissa","Ganjam","234.12","0.12","0.0","0.0","6.13","0.0","240.37"
"705","1999","8","Orissa","Ganjam","229.21","0.18","0.0","0.0","6.49","0.0","235.88"
"705","2000","8","Orissa","Ganjam","244.38","0.05","0.0","0.0","6.38","0.0","250.81"
"705","2001","8","Orissa","Ganjam","236.67","0.18","0.0","0.0","6.81","0.0","243.66"
"705","2002","8","Orissa","Ganjam","199.82","0.08","0.0","0.0","6.24","0.0","206.14"
"705","2003","8","Orissa","Ganjam","231.55","0.13","0.0","0.0","5.96","0.0","237.64"
"705","2004","8","Orissa","Ganjam","220.77","0.13","0.0","0.0","5.78","0.0","226.67"
"705","2005","8","Orissa","Ganjam","187.98","0.1","0.0","0.05","6.85","0.0","194.98"
"705","2006","8","Orissa","Ganjam","221.55","0.06","0.0","0.05","7.27","0.0","228.93"
"705","2007","8","Orissa","Ganjam","219.38","0.07","0.0","0.05","7.13","0.0","226.63"
"705","2009","8","Orissa","Ganjam","278.28","0.17","0.0","0.0","6.81","0.0","285.26"
"705","2010","8","Orissa","Ganjam","273.84","0.14","0.0","0.0","8.13","0.0","282.11"
"705","2011","8","Orissa","Ganjam","261.6","0.04","0.0","0.0","9.66","0.0","271.3"
"706","1990","8","Orissa","Kalahandi","116.22","0.72","0.57","0.0","3.58","0.0","121.09"
"706","1991","8","Orissa","Kalahandi","138.91","1.11","0.0","0.0","2.95","0.0","142.97"
"706","1992","8","Orissa","Kalahandi","130.18","0.78","0.0","0.0","10.46","0.0","141.42"
"706","1993","8","Orissa","Kalahandi","145.21","0.84","0.65","0.0","3.08","0.0","149.78"
"706","1994","8","Orissa","Kalahandi","117.46","1.44","0.67","0.0","4.22","0.0","123.79"
"706","1995","8","Orissa","Kalahandi","125.56","0.95","0.4","0.0","2.51","0.0","129.42"
"706","1996","8","Orissa","Kalahandi","125.64","0.71","0.43","0.0","2.87","0.0","129.65"
"706","1997","8","Orissa","Kalahandi","135.85","0.84","0.33","0.0","2.59","0.0","139.61"
"706","1998","8","Orissa","Kalahandi","128.2","0.8","0.28","0.0","2.45","0.0","131.73"
"706","1999","8","Orissa","Kalahandi","148.23","0.97","0.28","0.0","3.57","0.0","153.05"
"706","2000","8","Orissa","Kalahandi","161.44","0.81","0.27","0.0","3.4","0.0","165.92"
"706","2001","8","Orissa","Kalahandi","166.68","1.06","0.2","0.0","2.1","0.0","170.04"
"706","2002","8","Orissa","Kalahandi","159.46","0.55","0.18","0.0","2.8","0.0","162.99"
"706","2003","8","Orissa","Kalahandi","168.24","1.06","0.09","0.0","3.03","0.0","172.42"
"706","2004","8","Orissa","Kalahandi","202.44","1.15","0.08","0.0","3.19","0.0","206.86"
"706","2005","8","Orissa","Kalahandi","204.49","1.9","0.11","0.0","4.17","0.0","210.67"
"706","2006","8","Orissa","Kalahandi","195.02","1.83","0.05","0.0","9.17","0.0","206.07"
"706","2007","8","Orissa","Kalahandi","215.18","1.82","0.06","0.0","15.42","0.0","232.48"
"706","2009","8","Orissa","Kalahandi","269.46","2.56","0.01","0.0","15.73","0.0","287.76"
"706","2010","8","Orissa","Kalahandi","266.72","2.28","0.01","0.0","17.34","0.0","286.35"
"706","2011","8","Orissa","Kalahandi","209.1","0.88","0.0","0.0","15.28","0.0","225.26"
"707","1990","8","Orissa","Keonjhar","77.34","1.42","0.17","0.09","8.75","0.0","87.77"
"707","1991","8","Orissa","Keonjhar","79.8","1.6","0.15","0.4","8.6","0.0","90.55"
"707","1992","8","Orissa","Keonjhar","75.41","1.34","0.12","0.0","8.88","0.0","85.75"
"707","1993","8","Orissa","Keonjhar","83.04","0.93","0.1","0.03","9.85","0.0","93.95"
"707","1994","8","Orissa","Keonjhar","87.27","1.89","0.1","0.02","9.89","0.0","99.17"
"707","1995","8","Orissa","Keonjhar","91.09","1.68","0.08","0.0","9.26","0.0","102.11"
"707","1996","8","Orissa","Keonjhar","95.75","1.28","0.1","0.05","9.57","0.0","106.75"
"707","1997","8","Orissa","Keonjhar","105.94","1.77","0.16","0.11","11.12","0.0","119.1"
"707","1998","8","Orissa","Keonjhar","104.36","1.14","0.11","0.08","12.81","0.0","118.5"
"707","1999","8","Orissa","Keonjhar","114.3","1.61","0.15","0.14","14.24","0.0","130.44"
"707","2000","8","Orissa","Keonjhar","113.05","1.66","0.11","0.09","14.7","0.0","129.61"
"707","2001","8","Orissa","Keonjhar","116.96","1.67","0.09","0.05","16.17","0.0","134.94"
"707","2002","8","Orissa","Keonjhar","100.68","1.13","0.02","0.0","13.85","0.0","115.68"
"707","2003","8","Orissa","Keonjhar","122.11","1.44","0.01","0.0","16.9","0.0","140.46"
"707","2004","8","Orissa","Keonjhar","127.83","1.41","0.0","0.0","17.47","0.0","146.71"
"707","2005","8","Orissa","Keonjhar","142.27","1.24","0.0","0.0","18.24","0.0","161.75"
"707","2006","8","Orissa","Keonjhar","142.55","1.29","0.0","0.0","20.08","0.0","163.92"
"707","2007","8","Orissa","Keonjhar","145.59","1.33","0.0","0.0","20.47","0.0","167.39"
"707","2009","8","Orissa","Keonjhar","158.98","1.27","0.0","0.0","24.06","0.0","184.31"
"707","2010","8","Orissa","Keonjhar","150.85","1.46","0.0","0.0","24.59","0.0","176.9"
"707","2011","8","Orissa","Keonjhar","151.24","1.45","0.0","0.0","20.92","0.0","173.61"
"708","1990","8","Orissa","Koraput","219.89","3.8","1.86","0.18","32.67","0.0","258.4"
"708","1991","8","Orissa","Koraput","244.16","1.61","1.82","0.25","44.98","0.0","292.82"
"708","1992","8","Orissa","Koraput","251.65","1.08","0.51","0.1","36.51","0.0","289.85"
"708","1993","8","Orissa","Koraput","258.57","0.65","0.67","0.14","39.94","0.0","299.97"
"708","1994","8","Orissa","Koraput","271.19","0.65","0.34","0.02","39.18","0.0","311.38"
"708","1995","8","Orissa","Koraput","101.56","0.39","0.25","0.06","12.29","0.0","114.55"
"708","1996","8","Orissa","Koraput","104.38","0.25","0.1","0.0","10.69","0.0","115.42"
"708","1997","8","Orissa","Koraput","99.96","0.17","0.79","0.0","11.54","0.0","112.46"
"708","1998","8","Orissa","Koraput","109.05","0.21","0.12","0.0","11.82","0.0","121.2"
"708","1999","8","Orissa","Koraput","119.28","0.1","1.33","0.0","11.47","0.0","132.18"
"708","2000","8","Orissa","Koraput","108.8","0.21","1.86","0.62","9.95","0.0","121.44"
"708","2001","8","Orissa","Koraput","115.52","0.22","1.79","0.59","10.15","0.0","128.27"
"708","2002","8","Orissa","Koraput","96.78","0.27","0.97","0.46","9.82","0.0","108.3"
"708","2003","8","Orissa","Koraput","99.8","0.27","0.0","0.43","11.04","0.0","111.54"
"708","2004","8","Orissa","Koraput","106.17","0.29","0.0","0.42","10.67","0.0","117.55"
"708","2005","8","Orissa","Koraput","102.58","0.26","0.0","0.28","11.54","0.0","114.66"
"708","2006","8","Orissa","Koraput","103.14","0.29","0.03","0.28","11.73","0.0","115.44"
"708","2007","8","Orissa","Koraput","107.82","0.33","0.0","0.3","12.46","0.0","120.91"
"708","2009","8","Orissa","Koraput","90.85","0.35","0.84","0.42","12.67","0.0","105.13"
"708","2010","8","Orissa","Koraput","107.9","0.34","0.86","0.32","17.16","0.0","126.58"
"708","2011","8","Orissa","Koraput","99.14","0.31","0.19","0.0","20.35","0.0","119.99"
"709","1990","8","Orissa","Mayurbhanja","128.25","2.85","0.19","0.0","5.85","0.0","137.14"
"709","1991","8","Orissa","Mayurbhanja","129.64","2.98","0.15","0.0","5.43","0.0","138.2"
"709","1992","8","Orissa","Mayurbhanja","128.44","1.48","0.18","0.0","5.17","0.0","135.27"
"709","1993","8","Orissa","Mayurbhanja","132.75","0.61","0.12","0.0","4.97","0.0","138.45"
"709","1994","8","Orissa","Mayurbhanja","135.29","0.85","0.11","0.0","4.78","0.0","141.03"
"709","1995","8","Orissa","Mayurbhanja","140.56","0.82","0.1","0.0","4.88","0.0","146.36"
"709","1996","8","Orissa","Mayurbhanja","152.94","0.77","0.13","0.0","4.94","0.0","158.78"
"709","1997","8","Orissa","Mayurbhanja","162.21","1.06","0.11","0.0","5.66","0.0","169.04"
"709","1998","8","Orissa","Mayurbhanja","171.72","1.23","0.13","0.0","5.75","0.0","178.83"
"709","1999","8","Orissa","Mayurbhanja","191.73","1.33","0.08","0.0","5.83","0.0","198.97"
"709","2000","8","Orissa","Mayurbhanja","183.63","1.58","0.08","0.0","5.86","0.0","191.15"
"709","2001","8","Orissa","Mayurbhanja","192.93","1.35","0.08","0.0","5.95","0.0","200.31"
"709","2002","8","Orissa","Mayurbhanja","194.29","1.57","0.08","0.0","5.62","0.0","201.56"
"709","2003","8","Orissa","Mayurbhanja","212.52","1.75","0.09","0.0","5.76","0.0","220.12"
"709","2004","8","Orissa","Mayurbhanja","222.15","1.67","0.1","0.0","9.16","0.0","233.07"
"709","2005","8","Orissa","Mayurbhanja","246.67","1.52","0.1","0.0","8.98","0.0","257.27"
"709","2006","8","Orissa","Mayurbhanja","257.03","1.43","0.08","0.03","9.13","0.0","267.7"
"709","2007","8","Orissa","Mayurbhanja","249.15","1.51","0.08","0.03","8.37","0.0","259.14"
"709","2009","8","Orissa","Mayurbhanja","183.04","1.63","0.02","0.0","8.8","0.0","193.49"
"709","2010","8","Orissa","Mayurbhanja","163.17","1.63","0.01","0.0","9.25","0.0","174.06"
"709","2011","8","Orissa","Mayurbhanja","205.37","1.46","0.0","0.0","11.39","0.0","218.22"
"710","1990","8","Orissa","Phulbani(Kandhamal)","52.15","0.78","1.22","0.0","11.61","0.0","65.76"
"710","1991","8","Orissa","Phulbani(Kandhamal)","50.79","0.61","0.0","0.0","0.23","0.0","51.63"
"710","1992","8","Orissa","Phulbani(Kandhamal)","69.15","0.61","0.0","0.0","0.36","0.0","70.12"
"710","1993","8","Orissa","Phulbani(Kandhamal)","71.38","0.51","0.0","0.0","0.42","0.0","72.31"
"710","1994","8","Orissa","Phulbani(Kandhamal)","76.22","0.13","0.0","0.0","0.23","0.0","76.58"
"710","1995","8","Orissa","Phulbani(Kandhamal)","33.0","0.04","0.0","0.0","10.87","0.0","43.91"
"710","1996","8","Orissa","Phulbani(Kandhamal)","28.86","0.03","0.0","0.0","9.97","0.0","38.86"
"710","1997","8","Orissa","Phulbani(Kandhamal)","32.34","0.05","0.0","0.0","8.83","0.0","41.22"
"710","1998","8","Orissa","Phulbani(Kandhamal)","27.47","0.02","0.0","0.0","8.85","0.0","36.34"
"710","1999","8","Orissa","Phulbani(Kandhamal)","33.88","0.05","0.0","0.0","8.57","0.0","42.5"
"710","2000","8","Orissa","Phulbani(Kandhamal)","33.93","0.06","0.0","0.0","8.2","0.0","42.19"
"710","2001","8","Orissa","Phulbani(Kandhamal)","34.05","0.08","0.0","0.0","8.62","0.0","42.75"
"710","2002","8","Orissa","Phulbani(Kandhamal)","38.73","0.08","0.0","0.0","7.08","0.0","45.89"
"710","2003","8","Orissa","Phulbani(Kandhamal)","42.61","0.12","0.0","0.0","7.75","0.0","50.48"
"710","2004","8","Orissa","Phulbani(Kandhamal)","42.66","0.11","0.0","0.0","8.17","0.0","50.94"
"710","2005","8","Orissa","Phulbani(Kandhamal)","43.35","0.12","0.0","0.05","9.24","0.0","52.76"
"710","2006","8","Orissa","Phulbani(Kandhamal)","43.83","0.11","0.0","0.03","9.54","0.0","53.51"
"710","2007","8","Orissa","Phulbani(Kandhamal)","43.61","0.15","0.0","0.03","10.06","0.0","53.85"
"710","2009","8","Orissa","Phulbani(Kandhamal)","11.52","0.14","0.0","0.0","10.36","0.0","22.02"
"710","2010","8","Orissa","Phulbani(Kandhamal)","13.39","0.14","0.0","0.0","10.86","0.0","24.39"
"710","2011","8","Orissa","Phulbani(Kandhamal)","11.16","0.17","0.0","0.0","11.86","0.0","23.19"
"711","1990","8","Orissa","Puri","205.76","0.72","0.0","0.0","2.92","0.0","209.4"
"711","1991","8","Orissa","Puri","243.64","0.84","0.0","0.0","2.87","0.0","247.35"
"711","1992","8","Orissa","Puri","247.77","0.67","0.0","0.0","3.25","0.0","251.69"
"711","1993","8","Orissa","Puri","255.05","0.4","0.0","0.0","3.25","0.0","258.7"
"711","1994","8","Orissa","Puri","284.11","0.63","0.19","0.0","3.55","0.0","288.48"
"711","1995","8","Orissa","Puri","153.92","0.14","0.0","0.0","0.18","0.0","154.24"
"711","1996","8","Orissa","Puri","150.58","0.21","0.0","0.0","0.2","0.0","150.99"
"711","1997","8","Orissa","Puri","132.32","0.22","0.0","0.0","0.18","0.0","132.72"
"711","1998","8","Orissa","Puri","153.31","0.13","0.0","0.0","0.18","0.0","153.62"
"711","1999","8","Orissa","Puri","182.25","0.13","0.0","0.0","0.19","0.0","182.57"
"711","2000","8","Orissa","Puri","128.92","0.14","0.0","0.0","0.13","0.0","129.19"
"711","2001","8","Orissa","Puri","129.56","0.25","0.0","0.0","0.1","0.0","129.91"
"711","2002","8","Orissa","Puri","109.48","0.27","0.0","0.0","0.13","0.0","109.88"
"711","2003","8","Orissa","Puri","135.67","0.11","0.0","0.0","0.1","0.0","135.88"
"711","2004","8","Orissa","Puri","139.55","0.04","0.0","0.0","0.11","0.0","139.69"
"711","2005","8","Orissa","Puri","173.42","0.04","0.0","0.0","0.14","0.0","178.6"
"711","2006","8","Orissa","Puri","175.83","0.09","0.0","0.0","0.07","0.0","175.99"
"711","2007","8","Orissa","Puri","160.66","0.09","0.0","0.0","0.11","0.0","160.86"
"711","2009","8","Orissa","Puri","109.53","0.11","0.0","0.0","0.1","0.0","109.74"
"711","2010","8","Orissa","Puri","121.64","0.12","0.0","0.0","0.1","0.0","121.86"
"711","2011","8","Orissa","Puri","115.2","0.17","0.0","0.0","0.11","0.0","115.48"
"712","1990","8","Orissa","Sambalpur","395.59","4.52","0.0","0.0","3.89","0.0","404.0"
"712","1991","8","Orissa","Sambalpur","352.49","4.02","0.33","0.0","3.02","0.0","359.86"
"712","1992","8","Orissa","Sambalpur","443.85","2.59","0.28","0.0","3.05","0.0","449.77"
"712","1993","8","Orissa","Sambalpur","462.43","3.04","0.3","0.0","3.0","0.0","468.77"
"712","1994","8","Orissa","Sambalpur","469.07","3.24","0.0","0.0","2.84","0.0","475.15"
"712","1995","8","Orissa","Sambalpur","121.01","0.68","0.14","0.0","1.08","0.0","122.91"
"712","1996","8","Orissa","Sambalpur","119.69","0.33","0.16","0.0","1.08","0.0","121.26"
"712","1997","8","Orissa","Sambalpur","127.45","0.41","0.15","0.0","1.21","0.0","129.22"
"712","1998","8","Orissa","Sambalpur","115.86","0.43","0.12","0.0","1.08","0.0","117.49"
"712","1999","8","Orissa","Sambalpur","131.85","0.5","0.06","0.0","1.05","0.0","133.46"
"712","2000","8","Orissa","Sambalpur","112.16","0.67","0.12","0.0","1.27","0.0","114.22"
"712","2001","8","Orissa","Sambalpur","127.82","0.63","0.16","0.0","1.19","0.0","129.8"
"712","2002","8","Orissa","Sambalpur","113.03","0.47","0.17","0.0","1.25","0.0","114.92"
"712","2003","8","Orissa","Sambalpur","113.99","0.62","0.1","0.0","1.34","0.0","116.05"
"712","2004","8","Orissa","Sambalpur","129.14","0.64","0.18","0.0","1.31","0.0","131.27"
"712","2005","8","Orissa","Sambalpur","124.78","0.65","0.19","0.0","1.26","0.0","126.88"
"712","2006","8","Orissa","Sambalpur","121.61","0.67","0.17","0.0","1.31","0.0","123.76"
"712","2007","8","Orissa","Sambalpur","123.84","0.68","0.0","0.0","1.37","0.0","125.89"
"712","2009","8","Orissa","Sambalpur","135.63","0.75","0.02","0.0","1.13","0.0","137.53"
"712","2010","8","Orissa","Sambalpur","149.08","0.72","0.0","0.0","1.3","0.0","151.1"
"712","2011","8","Orissa","Sambalpur","135.08","0.75","0.0","0.0","5.2","0.0","141.03"
"713","1990","8","Orissa","Sundargarh","72.53","3.38","0.39","0.04","2.67","0.0","79.01"
"713","1991","8","Orissa","Sundargarh","73.13","3.39","0.36","0.22","2.37","0.0","79.47"
"713","1992","8","Orissa","Sundargarh","82.59","3.25","0.3","0.2","2.35","0.0","88.69"
"713","1993","8","Orissa","Sundargarh","89.05","2.68","0.31","0.25","2.38","0.0","94.67"
