"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"132","2020","3","Gujarat","Kachchh","4537.55","531.55","1459.77","80.92","1523.97","80.84","1.46","175.2","683.85","874.48","127.88"
"133","1966","3","Gujarat","Mahesana","933.2","6.8","27.1","38.3","51.5","77.5","4.9","16.0","706.2","785.7","111.26"
"133","1967","3","Gujarat","Mahesana","933.2","6.8","28.2","37.5","49.4","77.5","5.3","6.2","718.7","791.6","110.14"
"133","1968","3","Gujarat","Mahesana","933.2","21.7","9.8","37.9","46.6","77.5","4.8","8.7","719.4","808.3","112.36"
"133","1969","3","Gujarat","Mahesana","933.2","21.3","13.3","39.0","45.0","77.2","6.5","27.3","700.4","801.1","114.38"
"133","1970","3","Gujarat","Mahesana","934.3","11.7","15.0","52.0","37.0","66.8","22.5","24.0","704.2","835.1","118.59"
"133","1971","3","Gujarat","Mahesana","924.7","13.0","3.1","64.2","34.2","59.0","14.3","17.9","718.7","832.8","115.88"
"133","1972","3","Gujarat","Mahesana","924.7","13.0","1.9","64.5","27.1","58.8","13.9","26.8","718.4","857.9","119.42"
"133","1973","3","Gujarat","Mahesana","1014.7","13.0","3.0","66.8","25.7","58.3","13.8","15.0","728.7","909.0","124.74"
"133","1974","3","Gujarat","Mahesana","924.7","13.0","2.3","67.7","25.6","58.0","13.8","78.5","665.6","839.7","126.16"
"133","1975","3","Gujarat","Mahesana","924.7","14.8","1.2","68.8","27.1","57.7","12.4","22.5","719.9","929.7","129.14"
"133","1976","3","Gujarat","Mahesana","927.1","14.8","4.6","68.1","27.1","57.5","12.4","27.1","715.2","909.7","127.2"
"133","1977","3","Gujarat","Mahesana","928.3","14.8","4.7","68.3","27.1","57.5","12.3","32.4","710.8","903.9","127.17"
"133","1978","3","Gujarat","Mahesana","928.4","14.8","4.7","68.4","27.1","57.4","12.3","33.9","709.3","902.7","127.27"
"133","1979","3","Gujarat","Mahesana","928.4","14.8","4.7","68.4","26.5","57.4","12.1","31.6","712.9","902.6","126.61"
"133","1980","3","Gujarat","Mahesana","928.4","16.5","3.1","68.4","26.5","57.4","12.1","49.4","695.0","905.1","130.23"
"133","1981","3","Gujarat","Mahesana","928.4","16.5","11.5","68.5","18.1","57.3","11.5","54.2","690.7","913.0","132.18"
"133","1982","3","Gujarat","Mahesana","928.4","16.5","11.5","68.9","19.8","57.0","1.0","56.2","697.4","918.5","131.7"
"133","1983","3","Gujarat","Mahesana","928.4","16.5","11.5","69.0","19.9","57.0","1.0","58.4","695.2","918.2","132.08"
"133","1984","3","Gujarat","Mahesana","928.4","16.5","11.5","69.1","19.8","57.0","0.4","52.3","701.8","925.0","131.8"
"133","1985","3","Gujarat","Mahesana","928.4","16.5","11.5","69.1","19.8","57.0","0.4","52.3","701.8","919.1","130.96"
"133","1986","3","Gujarat","Mahesana","928.4","17.6","10.4","69.6","19.9","56.8","0.4","143.7","609.9","776.3","127.28"
"133","1987","3","Gujarat","Mahesana","928.4","17.6","10.4","69.6","19.9","56.8","0.4","143.7","552.3","714.2","129.31"
"133","1988","3","Gujarat","Mahesana","928.4","17.6","10.4","69.6","19.9","56.8","0.4","143.7","629.6","862.0","136.91"
"133","1989","3","Gujarat","Mahesana","928.3","17.8","10.5","70.5","19.8","56.7","0.4","68.5","684.1","877.0","128.2"
"133","1990","3","Gujarat","Mahesana","927.33","16.6","12.48","70.05","13.71","54.69","-0.6","68.54","684.86","889.0","129.81"
"133","1991","3","Gujarat","Mahesana","927.33","16.6","12.52","70.05","13.77","54.69","-0.6","63.07","690.27","899.05","130.25"
"133","1992","3","Gujarat","Mahesana","927.33","16.8","12.28","70.15","13.67","54.69","-0.6","24.69","728.69","955.07","131.07"
"133","1993","3","Gujarat","Mahesana","927.33","16.8","12.38","70.25","13.57","54.59","-0.6","31.52","721.86","959.06","132.86"
"133","1994","3","Gujarat","Mahesana","927.37","16.8","12.28","70.35","13.62","54.59","-0.6","24.09","729.25","963.89","132.18"
"133","1995","3","Gujarat","Mahesana","927.33","16.8","12.28","70.45","13.57","54.59","-0.6","24.78","728.46","951.26","130.59"
"133","1996","3","Gujarat","Mahesana","927.33","16.8","12.28","70.55","13.57","54.59","-0.6","26.58","726.56","953.02","131.17"
"133","1997","3","Gujarat","Mahesana","927.39","16.82","12.33","70.55","13.52","54.55","-0.58","26.94","726.22","754.14","103.84"
"133","1998","3","Gujarat","Mahesana","927.33","16.8","12.28","70.69","13.47","54.59","-0.6","25.54","727.56","931.64","128.05"
"133","1999","3","Gujarat","Mahesana","927.33","16.8","12.28","70.69","13.53","54.59","-0.6","43.79","709.25","886.75","125.03"
"133","2000","3","Gujarat","Mahesana","1094.52","54.76","21.21","85.77","20.26","60.14","0.2","65.59","786.59","964.0","122.55"
"133","2001","3","Gujarat","Mahesana","1094.52","54.76","21.21","86.01","21.32","59.94","0.1","52.7","798.48","988.07","123.74"
"133","2002","3","Gujarat","Mahesana","1094.52","54.52","21.41","86.01","20.75","60.04","0.2","57.08","794.51","946.35","119.11"
"133","2003","3","Gujarat","Mahesana","1094.52","54.52","21.41","86.11","20.75","60.04","0.2","47.97","803.52","951.26","118.39"
"133","2004","3","Gujarat","Mahesana","1094.52","54.56","21.41","86.11","20.85","60.04","0.2","58.12","793.23","937.25","118.16"
"133","2005","3","Gujarat","Mahesana","1094.52","54.56","21.32","86.15","20.71","60.04","0.2","48.96","802.52","972.98","121.24"
"133","2006","3","Gujarat","Mahesana","1094.52","54.56","21.61","86.89","22.21","60.04","0.1","48.04","801.04","1031.89","128.82"
"133","2007","3","Gujarat","Mahesana","1102.01","53.66","19.91","87.13","20.14","60.04","0.2","35.26","818.18","1043.46","127.53"
"133","2008","3","Gujarat","Mahesana","1102.01","54.74","20.57","87.64","81.84","59.35","0.1","32.95","757.19","987.71","130.44"
"133","2009","3","Gujarat","Mahesana","1102.01","54.8","21.11","87.99","25.87","58.25","0.2","37.72","808.54","1076.2","133.1"
"133","2010","3","Gujarat","Mahesana","1102.01","56.61","19.07","88.87","20.82","58.73","0.2","35.34","814.89","1067.84","131.04"
"133","2011","3","Gujarat","Mahesana","1101.01","55.85","17.77","89.54","18.36","53.55","-0.8","36.8","815.44","1085.09","133.07"
"133","2012","3","Gujarat","Mahesana","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"133","2013","3","Gujarat","Mahesana","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"133","2014","3","Gujarat","Mahesana","1107.18","63.08","64.69","114.66","54.32","75.03","1.8","20.79","710.14","1064.61","149.91"
"133","2015","3","Gujarat","Mahesana","1107.18","65.38","20.31","114.66","18.18","58.75","1.8","72.0","753.58","1119.48","148.56"
"133","2016","3","Gujarat","Mahesana","1107.18","65.42","19.17","114.76","13.55","56.82","0.5","65.33","768.97","1130.82","147.06"
"133","2017","3","Gujarat","Mahesana","1107.18","65.46","19.25","114.66","11.6","56.47","0.6","62.44","774.18","1163.34","150.27"
"133","2018","3","Gujarat","Mahesana","1104.74","64.59","19.35","115.91","10.87","55.92","0.26","111.19","726.06","1043.23","143.68"
"133","2019","3","Gujarat","Mahesana","1104.74","64.59","19.35","96.06","10.63","55.92","1.11","104.09","732.43","1105.01","150.87"
"133","2020","3","Gujarat","Mahesana","1104.74","64.76","20.75","116.51","13.99","55.91","2.12","88.1","742.41","1142.64","153.91"
"134","1966","3","Gujarat","Panch Mahals","893.7","233.4","44.6","30.1","30.0","44.4","9.1","31.2","470.9","492.3","104.54"
"134","1967","3","Gujarat","Panch Mahals","893.7","233.4","45.4","30.1","29.9","44.4","8.1","29.9","472.5","544.6","115.26"
"134","1968","3","Gujarat","Panch Mahals","881.0","225.4","40.7","30.1","29.9","44.4","7.7","28.7","474.1","522.6","110.23"
"134","1969","3","Gujarat","Panch Mahals","885.0","233.1","36.8","30.1","28.9","44.5","5.2","27.7","478.7","548.8","114.64"
"134","1970","3","Gujarat","Panch Mahals","885.0","221.8","32.7","38.3","22.1","44.4","9.8","29.3","486.6","558.6","114.8"
"134","1971","3","Gujarat","Panch Mahals","885.0","221.0","36.0","54.8","27.9","25.4","7.9","23.0","489.0","559.2","114.36"
"134","1972","3","Gujarat","Panch Mahals","885.0","221.3","35.6","55.1","29.5","25.4","8.9","21.5","487.7","530.4","108.76"
"134","1973","3","Gujarat","Panch Mahals","885.0","223.6","33.6","55.2","33.0","25.3","7.5","22.7","484.1","557.0","115.06"
"134","1974","3","Gujarat","Panch Mahals","885.0","225.4","31.8","55.2","33.1","25.3","7.4","31.9","474.9","522.1","109.94"
"134","1975","3","Gujarat","Panch Mahals","885.0","227.6","29.5","55.2","33.1","25.4","8.4","24.0","481.8","540.0","112.08"
"134","1976","3","Gujarat","Panch Mahals","885.0","228.2","29.1","55.3","33.0","25.1","7.9","30.8","475.6","542.6","114.09"
"134","1977","3","Gujarat","Panch Mahals","885.0","228.0","29.3","55.6","33.4","25.1","8.3","31.3","474.0","539.1","113.73"
"134","1978","3","Gujarat","Panch Mahals","885.0","228.0","29.3","55.6","33.4","25.1","8.3","32.6","472.7","540.7","114.39"
"134","1979","3","Gujarat","Panch Mahals","885.0","227.7","29.6","55.6","33.4","25.1","8.3","32.5","472.8","538.8","113.96"
"134","1980","3","Gujarat","Panch Mahals","885.0","227.7","29.6","55.6","33.4","25.1","8.3","32.1","473.2","530.5","112.11"
"134","1981","3","Gujarat","Panch Mahals","885.0","227.3","29.2","55.6","33.3","25.1","8.3","25.7","480.5","533.8","111.09"
"134","1982","3","Gujarat","Panch Mahals","885.0","227.2","34.2","56.3","31.9","24.5","1.0","31.4","478.5","538.2","112.48"
"134","1983","3","Gujarat","Panch Mahals","885.0","226.2","38.5","56.4","26.5","27.4","1.0","34.5","474.5","552.3","116.4"
"134","1984","3","Gujarat","Panch Mahals","885.0","225.7","39.4","56.9","26.6","27.4","1.3","38.0","469.7","543.8","115.78"
"134","1985","3","Gujarat","Panch Mahals","885.0","225.7","39.4","57.0","24.3","27.4","1.6","49.8","459.8","523.7","113.9"
"134","1986","3","Gujarat","Panch Mahals","885.0","225.7","41.7","58.0","17.8","27.4","0.7","46.4","467.3","510.0","109.14"
"134","1987","3","Gujarat","Panch Mahals","885.0","225.7","41.7","58.0","17.8","27.4","0.7","46.4","466.8","512.6","109.81"
"134","1988","3","Gujarat","Panch Mahals","885.0","225.7","41.7","58.0","17.8","27.4","0.7","46.4","458.2","525.4","114.67"
"134","1989","3","Gujarat","Panch Mahals","885.0","224.3","37.9","58.9","14.3","27.4","0.9","55.9","465.4","526.9","113.21"
"134","1990","3","Gujarat","Panch Mahals","883.23","222.53","36.03","57.23","11.63","25.63","-0.87","46.63","472.03","562.23","119.11"
"134","1991","3","Gujarat","Panch Mahals","883.23","222.43","36.03","57.33","10.93","25.73","-0.87","44.93","474.33","573.93","121.0"
"134","1992","3","Gujarat","Panch Mahals","883.23","222.43","36.03","57.33","10.93","25.73","-0.87","44.83","474.43","574.43","121.08"
"134","1993","3","Gujarat","Panch Mahals","883.23","222.63","36.03","57.53","10.63","26.13","-0.87","48.43","470.33","578.43","122.98"
"134","1994","3","Gujarat","Panch Mahals","883.23","222.63","36.03","57.53","10.53","26.23","-0.57","46.83","471.63","586.53","124.36"
"134","1995","3","Gujarat","Panch Mahals","881.33","214.63","34.13","57.63","10.63","26.23","-0.57","52.73","473.53","559.93","118.25"
"134","1996","3","Gujarat","Panch Mahals","881.33","214.63","34.13","57.73","10.53","26.13","-0.87","53.33","473.33","587.93","124.21"
"134","1997","3","Gujarat","Panch Mahals","881.33","214.68","34.13","57.7","15.72","26.17","-0.26","51.71","469.03","522.53","111.41"
"134","1998","3","Gujarat","Panch Mahals","881.33","220.13","33.33","57.83","11.73","26.13","-0.47","48.93","471.33","613.53","130.17"
"134","1999","3","Gujarat","Panch Mahals","881.33","220.13","33.33","57.83","11.93","26.13","-0.77","77.33","443.03","526.43","118.82"
"134","2000","3","Gujarat","Panch Mahals","884.23","215.63","40.43","56.73","14.23","25.63","0.83","83.83","441.53","462.53","104.76"
"134","2001","3","Gujarat","Panch Mahals","884.23","215.63","40.43","56.83","13.93","25.63","0.43","58.93","467.03","492.13","105.37"
"134","2002","3","Gujarat","Panch Mahals","884.23","204.43","51.73","56.93","13.93","25.53","0.43","56.93","468.93","516.23","110.09"
"134","2003","3","Gujarat","Panch Mahals","884.23","204.43","51.73","56.93","13.93","25.63","0.43","38.33","487.43","596.73","122.42"
"134","2004","3","Gujarat","Panch Mahals","884.23","204.43","51.83","57.33","14.03","25.73","0.83","32.23","492.43","611.13","124.1"
"134","2005","3","Gujarat","Panch Mahals","884.23","204.63","51.63","57.73","13.73","25.73","0.63","30.23","494.56","611.82","123.71"
"134","2006","3","Gujarat","Panch Mahals","884.23","204.63","51.43","57.83","13.73","25.73","0.83","31.33","493.44","611.41","123.91"
"134","2007","3","Gujarat","Panch Mahals","891.43","204.63","50.23","57.93","12.23","24.53","0.63","31.03","497.63","654.53","131.53"
"134","2008","3","Gujarat","Panch Mahals","891.43","205.33","54.13","62.03","39.43","26.03","0.63","30.13","461.13","584.43","126.74"
"134","2009","3","Gujarat","Panch Mahals","891.43","208.13","48.83","59.63","22.13","25.03","0.23","23.63","491.03","659.33","134.27"
"134","2010","3","Gujarat","Panch Mahals","891.43","209.23","43.03","59.63","10.23","22.83","1.73","28.43","503.73","671.43","133.29"
"134","2011","3","Gujarat","Panch Mahals","891.43","210.53","40.33","60.73","7.63","21.33","1.73","28.93","507.63","713.73","140.6"
"134","2012","3","Gujarat","Panch Mahals","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"134","2013","3","Gujarat","Panch Mahals","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"134","2014","3","Gujarat","Panch Mahals","885.42","219.16","47.12","71.59","26.54","25.61","0.4","9.3","485.62","719.07","148.07"
"134","2015","3","Gujarat","Panch Mahals","885.42","215.26","33.5","71.59","22.82","25.61","0.3","26.48","489.68","671.18","137.06"
"134","2016","3","Gujarat","Panch Mahals","885.42","218.26","26.5","71.59","21.2","25.3","1.86","26.53","494.0","748.48","151.52"
"134","2017","3","Gujarat","Panch Mahals","885.42","218.26","25.53","73.13","21.3","25.48","1.86","25.55","494.05","748.41","151.49"
"134","2018","3","Gujarat","Panch Mahals","885.39","217.5","25.5","73.19","21.09","25.42","1.95","28.05","492.55","721.35","146.45"
"134","2019","3","Gujarat","Panch Mahals","885.39","217.5","25.5","70.02","21.13","25.42","1.95","19.09","501.45","795.41","158.62"
"134","2020","3","Gujarat","Panch Mahals","885.39","208.63","33.08","73.27","17.24","25.58","7.74","19.18","497.9","791.6","158.99"
"135","1966","3","Gujarat","Rajkot","1106.2","35.0","137.8","57.7","17.2","99.6","6.1","26.1","726.7","741.0","101.97"
"135","1967","3","Gujarat","Rajkot","1106.2","35.1","137.9","57.7","16.9","99.6","5.7","15.2","738.1","767.6","104.0"
"135","1968","3","Gujarat","Rajkot","1067.8","35.4","90.6","57.7","16.2","104.6","2.4","13.7","747.2","777.7","104.08"
"135","1969","3","Gujarat","Rajkot","1115.6","35.5","124.5","52.8","18.5","109.1","13.0","23.5","738.7","759.7","102.84"
"135","1970","3","Gujarat","Rajkot","1115.8","35.5","120.7","67.7","16.5","93.5","13.8","32.6","735.3","787.3","107.07"
"135","1971","3","Gujarat","Rajkot","1115.6","35.3","119.3","64.0","14.2","95.0","15.0","28.6","744.2","790.5","106.22"
"135","1972","3","Gujarat","Rajkot","1115.6","35.2","119.2","64.5","13.6","94.9","14.2","38.3","735.7","752.2","102.24"
"135","1973","3","Gujarat","Rajkot","1115.6","34.8","117.5","64.6","15.7","95.8","10.7","30.4","746.1","755.4","101.25"
"135","1974","3","Gujarat","Rajkot","1115.2","37.4","112.1","67.4","13.2","94.3","16.9","202.3","571.6","586.3","102.57"
"135","1975","3","Gujarat","Rajkot","1114.4","38.2","111.0","67.8","12.5","91.6","15.5","63.3","714.5","765.6","107.15"
"135","1976","3","Gujarat","Rajkot","1114.4","38.2","111.0","67.9","12.4","86.7","19.5","66.7","711.9","761.7","107.0"
"135","1977","3","Gujarat","Rajkot","1114.4","37.9","111.5","67.9","12.4","86.7","19.6","51.2","727.2","776.1","106.72"
"135","1978","3","Gujarat","Rajkot","1114.4","37.9","112.2","68.1","12.4","86.5","17.2","72.3","707.8","761.4","107.57"
"135","1979","3","Gujarat","Rajkot","1114.4","37.9","112.2","68.2","12.4","86.0","16.5","58.3","722.9","804.7","111.32"
"135","1980","3","Gujarat","Rajkot","1114.4","37.9","112.2","68.2","12.4","86.0","16.5","64.3","716.9","810.9","113.11"
"135","1981","3","Gujarat","Rajkot","1114.4","38.0","112.1","68.3","12.3","86.0","17.7","65.9","714.1","805.5","112.8"
"135","1982","3","Gujarat","Rajkot","1114.4","38.0","112.1","68.3","12.3","86.0","6.9","85.8","705.0","804.1","114.06"
"135","1983","3","Gujarat","Rajkot","1113.8","35.4","114.0","68.3","12.4","86.0","6.9","80.9","709.9","844.0","118.89"
"135","1984","3","Gujarat","Rajkot","1113.8","35.4","114.1","68.3","12.4","86.0","0.6","62.9","734.1","836.0","113.88"
"135","1985","3","Gujarat","Rajkot","1113.8","35.4","114.1","68.3","12.4","86.0","0.6","92.0","705.0","722.7","102.51"
"135","1986","3","Gujarat","Rajkot","1110.5","34.1","112.2","68.3","12.4","86.0","0.6","87.7","709.2","718.8","101.35"
"135","1987","3","Gujarat","Rajkot","1110.5","34.1","112.2","68.3","12.4","86.0","0.6","87.7","618.3","625.1","101.1"
"135","1988","3","Gujarat","Rajkot","1110.5","34.1","112.2","68.3","12.4","86.0","0.6","87.7","726.5","872.9","120.15"
"135","1989","3","Gujarat","Rajkot","1110.5","34.1","110.4","69.6","12.9","87.0","0.6","56.9","739.0","835.0","112.99"
"135","1990","3","Gujarat","Rajkot","1109.8","33.4","109.9","69.1","12.1","86.0","-0.1","75.3","719.2","809.5","112.56"
"135","1991","3","Gujarat","Rajkot","1109.8","33.4","109.9","69.0","12.1","86.1","-0.3","71.7","723.0","772.8","106.89"
"135","1992","3","Gujarat","Rajkot","1109.8","33.4","109.9","69.2","12.1","86.1","-0.3","55.7","738.8","857.5","116.07"
"135","1993","3","Gujarat","Rajkot","1109.8","33.4","109.9","69.3","12.1","86.1","-0.3","45.9","748.5","786.8","105.12"
"135","1994","3","Gujarat","Rajkot","1109.8","35.2","108.0","69.4","12.1","86.1","-0.3","52.0","743.0","888.4","119.57"
"135","1995","3","Gujarat","Rajkot","1103.5","35.2","101.7","69.5","12.1","86.1","-0.3","71.6","722.7","775.3","107.28"
"135","1996","3","Gujarat","Rajkot","1103.5","35.2","101.7","69.5","12.1","86.1","-0.3","46.5","747.8","813.8","108.83"
"135","1997","3","Gujarat","Rajkot","1103.5","35.23","101.72","69.49","12.12","86.08","-0.3","84.16","710.1","795.0","111.96"
"135","1998","3","Gujarat","Rajkot","1103.5","35.2","101.8","69.1","12.1","86.1","-0.3","57.9","736.7","807.4","109.6"
"135","1999","3","Gujarat","Rajkot","1103.5","35.2","101.8","69.1","12.3","86.1","-0.5","67.1","727.5","759.8","104.44"
"135","2000","3","Gujarat","Rajkot","1106.7","35.2","105.2","69.5","13.7","88.4","-0.7","75.9","714.6","725.7","101.55"
"135","2001","3","Gujarat","Rajkot","1106.7","35.2","104.6","69.5","13.3","88.4","-0.7","54.4","737.1","755.2","102.46"
"135","2002","3","Gujarat","Rajkot","1106.7","36.1","103.8","69.5","12.3","88.4","-0.7","49.0","743.4","774.9","104.24"
"135","2003","3","Gujarat","Rajkot","1106.7","36.1","103.7","69.6","12.3","88.4","-0.7","29.9","762.5","868.1","113.85"
"135","2004","3","Gujarat","Rajkot","1106.7","36.1","103.7","69.6","12.3","88.4","-0.7","30.7","761.7","848.7","111.42"
"135","2005","3","Gujarat","Rajkot","1106.7","36.1","103.7","69.6","12.3","88.4","-0.7","29.2","763.17","887.15","116.25"
"135","2006","3","Gujarat","Rajkot","1106.7","36.1","103.7","70.3","12.3","88.4","-0.7","26.7","764.93","903.56","118.12"
"135","2007","3","Gujarat","Rajkot","1119.6","36.1","102.3","70.4","11.8","88.4","-0.7","26.5","767.0","888.1","115.79"
"135","2008","3","Gujarat","Rajkot","1119.6","36.2","102.3","70.4","29.6","87.9","-0.2","26.3","749.2","896.3","119.63"
"135","2009","3","Gujarat","Rajkot","1119.6","36.8","103.2","71.0","14.6","87.2","-0.7","22.7","767.1","920.1","119.95"
"135","2010","3","Gujarat","Rajkot","1119.6","36.7","61.3","71.1","11.5","89.4","-0.7","21.8","810.7","985.0","121.5"
"135","2011","3","Gujarat","Rajkot","1119.6","36.7","61.2","71.1","41.1","85.6","-0.7","26.7","780.1","931.3","119.38"
"135","2012","3","Gujarat","Rajkot","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"135","2013","3","Gujarat","Rajkot","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"135","2014","3","Gujarat","Rajkot","1120.51","55.16","61.01","106.34","31.8","71.03","0.1","2.14","792.9","907.18","114.41"
"135","2015","3","Gujarat","Rajkot","1120.51","55.03","60.32","106.34","29.61","81.75","0.1","25.63","761.63","875.16","114.91"
"135","2016","3","Gujarat","Rajkot","1120.51","55.23","61.05","106.34","23.43","76.85","0.88","21.91","774.72","847.27","109.36"
"135","2017","3","Gujarat","Rajkot","1120.51","55.23","61.05","106.34","22.4","76.85","0.95","19.18","778.51","945.43","121.44"
"135","2018","3","Gujarat","Rajkot","1120.5","55.24","61.14","106.44","19.79","78.56","0.97","23.84","774.52","843.33","108.88"
"135","2019","3","Gujarat","Rajkot","1120.5","55.24","61.15","98.71","19.79","78.56","0.97","19.92","778.43","1062.56","136.5"
"135","2020","3","Gujarat","Rajkot","1120.5","50.29","62.93","106.51","23.24","84.8","5.45","21.1","766.18","1194.05","155.84"
"136","1966","3","Gujarat","Sabar Kantha","708.4","132.1","25.4","11.9","18.9","31.6","11.5","26.3","450.7","493.5","109.5"
"136","1967","3","Gujarat","Sabar Kantha","708.4","132.1","25.4","11.9","20.5","31.6","10.3","27.1","449.5","498.3","110.86"
"136","1968","3","Gujarat","Sabar Kantha","725.6","64.4","110.2","11.9","19.3","32.7","9.0","25.4","452.7","497.3","109.85"
"136","1969","3","Gujarat","Sabar Kantha","728.5","63.6","92.7","11.9","27.5","31.4","14.9","29.8","456.7","487.2","106.68"
"136","1970","3","Gujarat","Sabar Kantha","728.5","53.6","100.1","14.1","26.8","29.6","12.3","28.1","463.9","508.1","109.53"
"136","1971","3","Gujarat","Sabar Kantha","728.7","54.6","73.7","33.0","27.9","34.1","14.8","27.5","463.1","506.7","109.41"
"136","1972","3","Gujarat","Sabar Kantha","728.7","54.5","76.0","33.4","31.5","34.2","13.8","23.1","452.2","503.9","111.43"
"136","1973","3","Gujarat","Sabar Kantha","728.7","54.4","99.3","33.4","17.3","34.6","9.6","18.3","461.8","507.4","109.87"
"136","1974","3","Gujarat","Sabar Kantha","728.7","70.4","78.6","38.2","17.3","34.5","9.6","25.1","455.0","491.1","107.93"
"136","1975","3","Gujarat","Sabar Kantha","728.7","110.0","39.2","40.7","17.3","34.3","9.1","23.6","454.5","504.2","110.94"
"136","1976","3","Gujarat","Sabar Kantha","728.1","116.9","32.2","40.7","17.6","34.3","9.1","31.4","446.5","493.8","110.59"
"136","1977","3","Gujarat","Sabar Kantha","728.7","120.6","28.5","40.7","17.6","34.3","9.1","34.6","443.3","489.3","110.38"
"136","1978","3","Gujarat","Sabar Kantha","728.7","120.6","28.5","40.7","17.6","34.3","9.1","38.3","439.6","491.1","111.72"
"136","1979","3","Gujarat","Sabar Kantha","728.7","122.4","26.8","40.7","17.6","34.3","9.1","36.3","441.5","497.8","112.75"
"136","1980","3","Gujarat","Sabar Kantha","729.8","122.9","29.7","40.7","17.6","34.3","8.9","29.2","446.5","502.1","112.45"
"136","1981","3","Gujarat","Sabar Kantha","729.8","125.8","26.8","40.7","17.5","34.3","8.9","32.4","443.4","498.5","112.43"
"136","1982","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.9","34.3","0.7","33.0","444.0","498.3","112.23"
"136","1983","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.9","34.3","0.7","39.7","437.3","503.8","115.21"
"136","1984","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.4","34.4","0.7","50.8","426.6","493.6","115.71"
"136","1985","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.4","34.4","0.7","69.7","407.7","462.9","113.54"
"136","1986","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.4","34.4","0.7","65.4","412.0","466.3","113.18"
"136","1987","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.4","34.4","0.7","65.4","401.8","455.6","113.39"
"136","1988","3","Gujarat","Sabar Kantha","729.8","125.8","37.4","40.7","13.4","34.4","0.7","65.4","404.9","468.2","115.63"
"136","1989","3","Gujarat","Sabar Kantha","729.8","127.4","36.1","40.8","14.3","34.3","0.7","48.2","428.0","491.4","114.81"
"136","1990","3","Gujarat","Sabar Kantha","728.8","126.4","35.1","39.9","12.3","33.3","-0.3","40.3","434.8","512.7","117.92"
"136","1991","3","Gujarat","Sabar Kantha","728.8","126.4","35.1","39.9","13.7","33.3","-0.3","40.1","433.6","520.3","120.0"
"136","1992","3","Gujarat","Sabar Kantha","728.8","126.7","34.8","40.0","13.8","33.3","-0.5","43.5","430.2","518.8","120.6"
"136","1993","3","Gujarat","Sabar Kantha","728.8","126.7","34.8","40.0","13.8","33.3","-0.5","48.9","424.8","511.3","120.36"
"136","1994","3","Gujarat","Sabar Kantha","728.8","126.7","34.8","40.1","13.7","33.3","-0.5","47.2","426.5","532.5","124.85"
"136","1995","3","Gujarat","Sabar Kantha","728.8","126.8","34.7","40.1","13.7","33.3","-0.5","42.3","431.4","535.7","124.18"
"136","1996","3","Gujarat","Sabar Kantha","728.8","126.7","34.8","40.1","13.7","33.3","-0.5","39.5","434.2","543.0","125.06"
"136","1997","3","Gujarat","Sabar Kantha","728.83","126.72","35.39","40.16","13.76","33.3","-0.46","32.26","441.4","474.7","107.54"
"136","1998","3","Gujarat","Sabar Kantha","728.8","126.7","34.8","40.2","13.7","33.3","-0.5","25.6","448.0","556.4","124.2"
"136","1999","3","Gujarat","Sabar Kantha","728.8","126.7","34.8","40.2","13.7","33.3","-0.5","30.2","443.4","546.2","123.18"
"136","2000","3","Gujarat","Sabar Kantha","728.8","126.1","34.2","41.3","13.6","33.1","-1.0","37.0","437.5","517.6","118.31"
"136","2001","3","Gujarat","Sabar Kantha","728.8","126.1","34.2","41.3","13.6","33.1","-1.0","37.4","437.1","509.2","116.5"
"136","2002","3","Gujarat","Sabar Kantha","728.8","125.3","34.8","41.4","13.6","33.1","-1.0","34.5","440.1","510.0","115.88"
"136","2003","3","Gujarat","Sabar Kantha","728.8","125.3","34.9","41.4","13.6","33.1","-1.0","28.9","445.6","532.0","119.39"
